,Operator,Well Name,Formation,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Date Fracd,Best1 Mo BOPD,Best3 Mo BOPD,Best6 Mo BOPD,Best9 Mo BOPD,Best12 Mo BOPD,Compl. Type,Latitude,Longitude,Fluid Type from DI,SPACING_CAPPED,12 month Cum Prod,Completion Type,Year Drilled
4543,Operator 18,Well 4544,TFH,10255.0,30.0,152,95,2,1904723.0,39507.0,2013-10-22,1014.4312952005301,728.829717291256,541.677624369932,457.831105267003,402.265505150121,Sleeves,48.022383597037496,-102.80687054849899,CROSSLINKED (HC),579.232975,154.0,Sleeves,2013.0
4545,Operator 4,Well 4546,MBH,9870.0,30.0,149,99,18,3317960.0,39205.0,2013-07-01,618.0144641683099,364.749068595222,258.207319745781,211.220688143765,184.018189787421,Sleeves,47.7314041626644,-103.403754480648,LINEAR GEL (HC),660.0,72.07,Sleeves,2013.0
4547,Operator 4,Well 4548,MBH,9061.0,30.0,150,104,32,3910370.0,50128.0,2013-07-27,477.71203155818495,296.515450361604,220.984001753232,187.920958433779,162.546570238878,P & P (cmt.),47.76288039004001,-104.031472105178,CROSSLINKED (HC),660.0,60.48,P & P,2013.0
4549,Operator 18,Well 4550,TFH,9754.0,30.0,152,95,5,1388648.0,31499.0,2013-11-11,753.813280736358,517.2912557527941,408.77712031558195,346.12827817956,297.466031119877,Sleeves,48.0221841236179,-102.867394256054,SLICKWATER (HC),310.713235,112.9,Sleeves,2013.0
4551,Operator 32,Well 4552,TFH,10424.0,30.0,152,96,3,3419131.0,50830.9761904762,2013-08-31,1011.43984220907,893.567828183213,692.8446197676969,575.754255241435,494.148586456279,Sleeves,48.0229943599809,-102.94574883365699,CROSSLINKED (HC),571.085825,176.66,Sleeves,2013.0
4554,Operator 36,Well 4555,MBH,10057.0,35.0,149,95,2,3396712.0,73156.0,2013-09-28,1001.21630506246,766.61187815034,584.177076484769,475.95149390021203,411.08097742713096,Sleeves,47.7600576347443,-102.79933726273,CROSSLINKED (HC),574.58588,149.01,Sleeves,2013.0
4555,Operator 32,Well 4556,TFH,10590.0,30.0,152,96,3,3499020.0,55731.1666666667,2013-09-14,1280.5391190006599,1091.48586456279,818.063773833005,680.356490612901,581.5335305719921,Sleeves,48.0229970602143,-102.95200633026899,SW-XL HYBRID,584.488175,217.32,Sleeves,2013.0
4556,Operator 2,Well 4557,MBH,9821.0,30.0,150,99,4,2922580.0,81078.0,2013-10-05,720.282708744247,535.261889108043,442.32412886259004,390.547154649719,351.92855577471,P & P,47.8474887600261,-103.359860019555,CROSSLINKED (HC),402.144785,138.0,P & P,2013.0
4558,Operator 36,Well 4559,MBH,9872.0,35.0,149,95,2,3245540.0,72590.0,2013-10-03,896.482577251808,618.408941485864,502.021696252465,419.32208342464696,362.565746219592,Sleeves,47.7600798848923,-102.799564923103,CROSSLINKED (HC),609.924195,133.45,Sleeves,2013.0
4559,Operator 4,Well 4560,MBH,10073.0,30.0,150,104,32,5901300.0,70507.0,2013-07-27,498.323471400394,303.55029585798803,225.99715099715098,197.82306961794103,182.22660530352798,P & P (cmt.),47.762633669582,-104.03147340370701,CROSSLINKED (HC),660.0,66.27,P & P,2013.0
4560,Operator 2,Well 4561,TFH,10289.0,30.0,150,99,4,2953500.0,85244.0,2013-10-09,448.783694937541,333.903133903134,242.406311637081,182.785448170064,149.191869384177,P & P,47.8474888732427,-103.359615471789,CROSSLINKED (HC),402.144785,53.63,P & P,2013.0
4562,Operator 36,Well 4563,TFH,9805.0,35.0,149,95,2,3078566.0,78904.0,2013-09-30,523.6357659434581,433.596318211703,390.37365768135004,331.200233764336,291.190006574622,Sleeves,47.760091009966295,-102.79967875329001,CROSSLINKED (HC),363.490525,107.96,Sleeves,2013.0
4563,Operator 32,Well 4564,TFH,10533.0,30.0,152,96,3,3506240.0,53488.09523809519,2013-08-31,1249.1124260355,1034.25378040763,765.4558404558411,613.627730294397,520.956607495069,Sleeves,48.0230091510492,-102.952374241551,SW-XL HYBRID,579.679975,191.29,Sleeves,2013.0
4565,Operator 4,Well 4566,MBH,9525.0,30.0,150,100,27,3473100.0,41931.0,2013-07-10,624.884944115713,447.983782599167,342.017313171159,291.032946161151,260.450909489371,OH,47.788643232643096,-103.468127525572,LINEAR GEL (HC),651.315195,99.0,OH,2013.0
4566,Operator 1,Well 4567,MBH,9605.0,30.0,152,100,13,8879580.0,120270.0,2014-03-21,680.5391190006569,649.956169186938,598.109796186719,520.7027540360871,449.495945649792,P & P,47.9924191943965,-103.41340140047,CROSSLINKED (HC),660.0,164.32,P & P,2014.0
4568,Operator 1,Well 4569,TFH,9255.0,30.0,152,100,13,8094710.0,113774.0,2014-03-29,479.783037475345,369.197896120973,307.533420994959,269.420702754036,246.84144203375,P & P,47.992460770452794,-103.413597014194,CROSSLINKED (HC),660.0,91.67,P & P,2014.0
4569,Operator 32,Well 4570,MBH,10594.0,30.0,152,96,3,3318860.0,53292.7142857143,2013-08-26,1497.07429322814,1135.04273504274,875.5752794214329,728.183212798597,629.6625027394259,Sleeves,48.022994923075,-102.945932852819,SW-XL HYBRID,571.085825,227.87,Sleeves,2013.0
4572,Operator 36,Well 4573,MBH,9922.0,35.0,149,95,3,5362580.0,70972.0,2013-07-14,906.7718606180141,796.340127109358,610.7549857549859,510.59975162539297,440.16820074512395,Sleeves,47.7598430711358,-102.82760650243601,CROSSLINKED (HC),607.767805,159.86,Sleeves,2013.0
4574,Operator 32,Well 4575,MBH,10272.0,30.0,152,96,3,3501160.0,57920.309523809505,2013-09-08,758.3168967784351,665.209292132369,551.265614727153,477.635327635328,417.880232303309,Sleeves,48.0230031056318,-102.95219028590999,SW-XL HYBRID,565.054495,151.56,Sleeves,2013.0
4576,Operator 41,Well 4577,MBH,10115.0,31.0,151,101,14,4036900.0,79881.0,2014-03-13,606.6732412886261,421.805829498137,320.26627218934897,261.69186938417704,223.898750821828,P & P,47.90455343369221,-103.568419582493,SLICKWATER (HC),587.23273,90.1,P & P,2014.0
4577,Operator 45,Well 4578,MBH,9172.0,31.0,150,101,21,3881876.0,72247.0,2013-07-26,516.765285996055,384.05654174884904,319.992329607714,266.49134341442,230.465154503616,P & P,47.7917785897316,-103.609459521075,CROSSLINKED (HC),660.0,86.24,P & P,2013.0
4579,Operator 36,Well 4580,TFH,9949.0,32.0,150,95,32,2905027.0,79263.0,2014-03-22,427.449046679816,368.80341880341905,311.297392066623,271.257944334867,242.792570677186,Sleeves,47.761312683619394,-102.869836138326,SLICKWATER (HC),616.1652849999999,89.54,Sleeves,2014.0
4580,Operator 36,Well 4581,MBH,9667.0,31.0,150,95,32,3513483.0,69843.0,2014-03-24,652.0710059171599,530.824019285558,446.740083278545,400.71590328000605,360.555007670392,Sleeves,47.761312625475796,-102.869950099826,LINEAR GEL (HC),398.803255,132.87,Sleeves,2014.0
4582,Operator 1,Well 4583,MBH,9905.0,30.0,153,101,16,2686987.0,48693.0,2013-07-19,358.908612754767,318.29936445321096,276.47928994082804,252.666374461246,230.774709620863,P & P,48.0748458254513,-103.66965115084801,CROSSLINKED (HC),659.8672349999999,92.07,P & P,2013.0
4586,Operator 36,Well 4587,TFH,9687.0,31.0,150,95,32,3636047.0,91757.0,2014-03-31,658.284023668639,553.6817882971731,477.06552706552696,404.558404558405,356.670501862809,Sleeves,47.761312567332205,-102.870064061326,LINEAR GEL (HC),503.23787999999996,130.89,Sleeves,2014.0
4587,Operator 41,Well 4588,MBH,10087.0,31.0,151,101,14,4014256.0,83684.0,2014-03-12,569.2636423405651,383.914091606399,299.758930528161,242.026444590547,208.74424720578602,P & P,47.9045533196118,-103.56866439902001,SLICKWATER (HC),589.3421450000001,79.57,P & P,2014.0
4590,Operator 18,Well 4591,MBH,9272.0,30.0,149,99,13,1606038.0,33735.0,2013-10-08,556.738987508218,454.48170063554704,328.906421214113,270.921908101395,237.278106508876,Sleeves,47.7315875842772,-103.302007288994,CROSSLINKED (HC),660.0,90.72,Sleeves,2013.0
4591,Operator 41,Well 4592,TFH,10091.0,31.0,151,101,14,5837945.0,128684.0,2014-03-11,240.72978303747502,168.9677843524,126.44641683103201,109.98246767477501,97.21948279640591,P & P,47.9045532625716,-103.568786807283,SLICKWATER (HC),321.46079,39.83,P & P,2014.0
4592,Operator 41,Well 4593,MBH,9167.0,29.0,151,101,14,5269141.0,198218.0,2014-04-12,652.596975673899,545.792241946088,431.634889327197,354.138359266564,295.77580539119,P & P,47.904553091451,-103.569154032074,SLICKWATER (HC),571.20627,123.72,P & P,2014.0
4594,Operator 18,Well 4595,MBH,9967.0,30.0,149,99,13,1623032.0,32371.0,2013-10-05,647.50164365549,457.12250712250705,336.965811965812,280.69252684637297,245.02246329169398,Sleeves,47.7315875842772,-103.301803951137,CROSSLINKED (HC),660.0,92.5,Sleeves,2013.0
4596,Operator 6,Well 4597,TFH,9136.0,30.0,152,96,24,3445120.0,66791.0,2013-07-21,1003.51742274819,659.368836291913,462.404120096428,378.062678062678,319.904667981591,Sleeves,47.964274077448394,-102.901078277787,CROSSLINKED (HC),536.2319150000001,117.15,Sleeves,2013.0
4597,Operator 41,Well 4598,TFH,9220.0,29.0,151,101,14,5383141.0,205879.0,2014-04-12,72.48520710059171,53.046241507779996,41.080429541968,35.579662502739396,31.0212579443349,P & P,47.9045530344108,-103.569276440337,SLICKWATER (HC),490.694085,14.22,P & P,2014.0
4598,Operator 2,Well 4599,MBH,10312.0,30.0,150,98,14,3358147.0,87894.0,2013-09-04,698.389217619987,629.8926145079989,483.333333333333,401.548688728176,349.805500767039,P & P,47.8180735438049,-103.179050359411,CROSSLINKED (HC),627.924035,127.6,P & P,2013.0
4600,Operator 2,Well 4601,MBH,4782.0,15.0,151,98,9,1749108.0,42879.0,2013-10-10,444.937541091387,331.67872014025903,259.023668639053,218.215355394843,191.598181021258,OH,47.9195009065559,-103.22836851312401,CROSSLINKED (HC),660.0,71.7,OH,2013.0
4603,Operator 11,Well 4604,TFH,10125.0,33.0,150,102,12,3675649.0,163712.0,2013-11-04,226.594345825115,160.607056760903,141.929651545036,133.391774417415,126.59982467674801,Sleeves,47.820537723901396,-103.684156582535,SLICKWATER (HC),393.67939,46.94,Sleeves,2013.0
4610,Operator 35,Well 4611,MBH,9252.0,31.0,152,94,13,4898588.0,53131.0,2013-11-20,1038.62590401052,744.323909708525,544.2526846373,449.915990941632,395.66896778435205,OH,47.991351293771494,-102.643052899146,LINEAR GEL (HC),619.322955,146.58,OH,2013.0
4611,Operator 11,Well 4612,TFH,8666.0,30.0,151,104,34,3188628.0,203410.0,2013-08-21,202.695595003287,161.176857330703,132.621082621083,121.411352180583,114.061472715319,P & P,47.8512175925603,-103.973084556402,SLICKWATER (HC),660.0,41.91,P & P,2013.0
4612,Operator 18,Well 4613,TFH,9058.0,10.0,151,98,21,585930.0,28542.0,2013-10-03,308.678500986193,244.860837168529,192.614507999123,167.532325224633,151.427240850318,Sleeves,47.8781009020399,-103.238356409206,LINEAR GEL (HC),536.20736,60.01,Sleeves,2013.0
4613,Operator 45,Well 4614,MBH,8902.0,31.0,152,102,36,3671440.0,72735.0,2013-10-04,564.727153188692,416.031119877274,339.858645627876,288.487106435824,255.23504273504298,P & P,47.9359424033022,-103.67594637496599,CROSSLINKED (HC),605.63874,94.08,P & P,2013.0
4615,Operator 4,Well 4616,MBH,9809.0,30.0,151,102,12,3367990.0,40148.0,2013-08-12,627.777777777778,399.364453210607,321.499013806706,273.69420702753996,247.794762217839,Sleeves,47.906886870434796,-103.686167654547,LINEAR GEL (HC),660.0,87.9,Sleeves,2013.0
4616,Operator 41,Well 4617,MBH,9983.0,31.0,152,104,33,3972894.0,76625.0,2013-07-23,653.911900065746,448.531667762437,340.932500547885,292.691211921981,263.97928994082804,P & P,47.9467327052209,-104.00335546088002,CROSSLINKED (HC),660.0,96.7,P & P,2013.0
4619,Operator 36,Well 4620,TFH,9921.0,32.0,149,95,4,8055380.0,116127.0,2014-06-08,785.141354372124,750.3725619110229,660.239973701512,562.312805902549,483.40455840455803,Sleeves,47.7597288375519,-102.839526055677,CROSSLINKED (HC),660.0,184.0,Sleeves,2014.0
4620,Operator 23,Well 4621,MBH,9543.0,32.0,150,99,13,3613660.0,65669.0,2013-07-23,572.518080210388,423.000219154065,343.52947622178397,283.93965958068503,246.729125575279,Sleeves,47.8183413603572,-103.299205559495,CROSSLINKED (HC),660.0,89.6,Sleeves,2013.0
4624,Operator 36,Well 4625,TFH,9866.0,32.0,149,95,4,8055820.0,116612.0,2014-06-17,748.9809335963181,685.996055226825,579.50909489371,482.946161151289,422.671488056103,Sleeves,47.759726297819796,-102.839074406663,CROSSLINKED (HC),660.0,167.82,Sleeves,2014.0
4625,Operator 23,Well 4626,MBH,9497.0,32.0,150,99,13,3556900.0,61891.0,2013-07-26,666.732412886259,471.06070567609004,377.953101030024,325.195412374899,285.71937321937304,Sleeves,47.8183428436063,-103.29938886435801,CROSSLINKED (HC),660.0,103.83,Sleeves,2013.0
4627,Operator 2,Well 4628,TFH,9305.0,30.0,150,99,3,3296415.0,74035.0,2014-05-26,365.910585141354,293.874643874644,253.511943896559,222.10168748630298,182.851194389656,P & P,47.84723399113479,-103.32931354579,CROSSLINKED (HC),660.0,76.51,P & P,2014.0
4628,Operator 2,Well 4629,TFH,8615.0,28.0,153,97,36,2539089.0,67298.0,2014-01-02,425.04930966469396,374.611001534078,326.408064869603,279.27898312513696,240.38187595879901,P & P,48.025041769100596,-103.10680333408001,CROSSLINKED (HC),537.8980799999999,96.65,P & P,2014.0
4629,Operator 24,Well 4630,TFH,9417.0,30.0,149,98,17,2883660.0,70198.0,2013-12-16,639.48060486522,397.205785667324,283.179925487618,229.76477463656897,197.326320403243,OH,47.7313901968367,-103.253574824569,CROSSLINKED (HC),551.91606,74.8,OH,2013.0
4630,Operator 32,Well 4631,MBH,10745.0,30.0,152,96,3,3483490.0,56912.0,2013-08-09,859.598948060486,813.642340565417,732.193732193732,675.564321718168,619.211593250055,Sleeves,48.023051026502706,-102.94187136830901,CROSSLINKED (HC),648.65877,240.18,Sleeves,2013.0
4631,Operator 2,Well 4632,MBH,9073.0,30.0,150,99,3,3253969.0,74097.0,2014-06-03,609.204470742932,559.905763751918,493.70479947403,441.26305792972505,364.70797720797697,P & P,47.84721173133389,-103.329195517183,CROSSLINKED (HC),660.0,145.68,P & P,2014.0
4632,Operator 2,Well 4633,TFH,10430.0,30.0,153,97,36,3104439.0,82753.0,2013-12-19,694.707429322814,651.742274819198,593.299364453211,518.6682737964791,468.860946745562,P & P,48.024877294774896,-103.10680333408001,CROSSLINKED (HC),660.0,186.67,P & P,2013.0
4636,Operator 11,Well 4637,MBH,9365.0,32.0,150,102,14,3670057.0,137765.0,2013-10-17,521.729125575279,315.965373657681,250.83278544817,220.47629483526902,203.216085908394,P & P,47.818306393525106,-103.700384283554,SLICKWATER (HC),69.215935,79.0,P & P,2013.0
4637,Operator 35,Well 4638,MBH,7087.0,22.0,152,94,15,3296440.0,66701.0,2013-10-12,787.113740959895,691.025641025641,539.371027832566,421.955584776098,361.689129958361,P & P,47.9913470499218,-102.70567060085101,LINEAR GEL (HC),640.411985,131.05,P & P,2013.0
4640,Operator 2,Well 4641,MBH,8681.0,30.0,151,98,34,3059820.0,78620.0,2014-01-20,562.4260355029589,495.26627218934897,394.67455621301804,327.942143326759,282.826539557309,P & P,47.85073148815061,-103.202183969423,CROSSLINKED (HC),383.0059,106.64,P & P,2014.0
4642,Operator 36,Well 4643,TFH,9907.0,32.0,150,95,26,2634300.0,70930.0,2013-12-18,706.5746219592371,564.113521805829,432.29235152312106,358.20731974578104,309.508547008547,Sleeves,47.78839307200499,-102.79568538783501,LINEAR GEL (HC),608.3335400000001,117.81,Sleeves,2013.0
4645,Operator 2,Well 4646,TFH,8956.0,30.0,151,98,34,2977600.0,82697.0,2014-01-13,574.4575936883631,459.82905982906,350.580758273066,280.80210387902696,238.99846592154302,P & P,47.850731602452605,-103.20230627249701,CROSSLINKED (HC),383.0059,90.2,P & P,2014.0
4646,Operator 36,Well 4647,MBH,9709.0,31.0,149,95,4,8055380.0,116127.0,2014-06-11,1187.0808678501,1087.69449923296,870.1238220468989,704.3246402220759,600.260245452553,Sleeves,47.7597281968987,-102.83941212619601,CROSSLINKED (HC),587.17605,229.33,Sleeves,2014.0
4647,Operator 36,Well 4648,MBH,9704.0,31.0,150,95,26,3278910.0,65860.0,2013-12-11,765.4832347140041,577.262765724304,496.049747972825,421.783914091606,364.477865439404,Sleeves,47.78826240668899,-102.795404478034,LINEAR GEL (HC),471.43438499999996,132.16,Sleeves,2013.0
4650,Operator 38,Well 4651,TFH,8577.0,31.0,149,97,18,3027580.0,50011.0,2013-10-01,491.913214990138,445.485426254657,358.60727591496806,299.656658631018,258.664803857112,P & P,47.7256755882599,-103.15209707107701,CROSSLINKED (HC),660.0,94.69,P & P,2013.0
4652,Operator 4,Well 4653,MBH,10217.0,28.0,149,99,17,3244480.0,41258.0,2013-11-26,485.10848126232696,303.72561911023496,233.097742713127,193.695668054642,167.439184746877,Sleeves,47.7312087856964,-103.37898818454799,LINEAR GEL (HC),660.0,66.72,Sleeves,2013.0
4656,Operator 36,Well 4657,TFH,9798.0,34.0,149,95,6,2884780.0,70633.0,2013-10-31,872.978303747534,640.5654174884941,484.70304624150805,407.958945138432,356.476002629849,Sleeves,47.7596948697145,-102.88186734676201,LINEAR GEL (HC),462.29219000000006,133.79,Sleeves,2013.0
4657,Operator 2,Well 4658,TFH,9064.0,30.0,149,96,20,3640880.0,87816.0,2014-02-23,647.6660092044709,521.027832566294,430.489809335963,329.22784717656504,253.043502081964,P & P,47.7044402907322,-102.986605338811,CROSSLINKED (HC),332.7361,117.33,P & P,2014.0
4658,Operator 2,Well 4659,MBH,9266.0,30.0,149,96,20,3751980.0,85308.0,2014-02-17,1115.5161078238,888.2423843962309,711.3357440280521,578.2014756373729,477.45178610563204,P & P,47.7045173205352,-102.986650060492,CROSSLINKED (HC),332.7361,178.65,P & P,2014.0
4659,Operator 2,Well 4660,TFH,9940.0,30.0,150,100,19,2844540.0,87871.1666666667,2013-09-24,166.107823800131,156.180144641683,118.282927898313,100.474833808167,89.8065965373658,P & P,47.791042061841004,-103.527598055919,CROSSLINKED (HC),405.31937,34.42,P & P,2013.0
4660,Operator 4,Well 4661,MBH,9263.0,28.0,149,99,17,2538320.0,44485.0,2013-11-14,854.898093359632,440.71882533420995,324.40280517203604,272.006720724669,236.50010957703302,P & P (cmt.),47.731210004040896,-103.37935612458901,LINEAR GEL (HC),660.0,90.65,P & P,2013.0
4661,Operator 36,Well 4662,MBH,9958.0,34.0,149,95,6,3390160.0,68438.0,2013-10-26,772.4194608809989,668.145956607495,608.607275914968,525.703119292863,465.349002849003,Sleeves,47.759692021734,-102.88198130984199,CROSSLINKED (HC),253.84317000000001,170.4,Sleeves,2013.0
4662,Operator 2,Well 4663,TFH,9868.0,30.0,149,96,20,3954596.0,86561.0,2014-02-13,460.48652202498397,387.617795310103,323.159105851413,272.189349112426,236.478194170502,P & P,47.7045943258467,-102.98669071656602,CROSSLINKED (HC),660.0,92.46,P & P,2014.0
4663,Operator 2,Well 4664,TFH,9525.0,30.0,150,100,19,2724136.0,83749.0,2013-10-15,268.573307034845,214.47512601358798,162.349331580101,139.926218131346,119.532106070568,P & P,47.7910422930048,-103.527720226023,CROSSLINKED (HC),449.37805999999995,48.8,P & P,2013.0
4664,Operator 2,Well 4665,MBH,4782.0,15.0,151,98,9,1546029.0,38157.0,2013-10-08,426.134122287968,299.101468332238,232.056760902915,193.933084958726,169.76495726495702,OH,47.919500766547095,-103.228490950794,CROSSLINKED (HC),660.0,66.19,OH,2013.0
4665,Operator 36,Well 4666,MBH,9718.0,34.0,149,95,6,3287640.0,68412.0,2013-10-28,673.3399079552929,550.602673679597,513.9546351084809,463.39031339031305,407.133464825773,Sleeves,47.759686325773,-102.88220923600402,CROSSLINKED (HC),218.769915,149.64,Sleeves,2013.0
4666,Operator 2,Well 4667,MBH,10267.0,30.0,149,96,20,4117721.0,87148.0,2014-02-08,555.424063116371,527.175104098181,458.064869603331,404.43421725473,361.256300679378,P & P,47.7046713556497,-102.986735438248,CROSSLINKED (HC),660.0,136.19,P & P,2014.0
4667,Operator 18,Well 4668,TFH,10037.0,30.0,149,99,13,1648364.0,31679.0,2013-10-14,785.042735042735,506.585579662503,357.89502520271697,298.407480458763,261.185075608153,Sleeves,47.7315875842772,-103.30241396471001,CROSSLINKED (HC),660.0,100.21,Sleeves,2013.0
4668,Operator 4,Well 4669,MBH,9498.0,30.0,150,100,13,3173960.0,41085.0,2013-09-28,1046.44970414201,573.361823361823,413.30265176419,341.759807144423,294.367740521587,Sleeves,47.8186644869614,-103.41408399747,LINEAR GEL (HC),467.71711500000004,110.26,Sleeves,2013.0
4669,Operator 23,Well 4670,MBH,3676.0,16.0,152,96,16,2271960.0,31773.0,2013-09-07,364.10256410256403,315.8010081087,273.98093359631804,236.836145810505,207.703265395573,Sleeves,47.9912807577703,-102.963644927717,CROSSLINKED (HC),660.0,77.35,Sleeves,2013.0
4672,Operator 4,Well 4673,MBH,10150.0,30.0,150,100,13,3231660.0,51636.0,2013-09-24,1191.91321499014,590.5654174884941,415.53802323033096,343.162393162393,294.354043392505,P & P (cmt.),47.818664601818,-103.41420620492599,LINEAR GEL (HC),533.64164,111.38,P & P,2013.0
4673,Operator 2,Well 4674,TFH,9272.0,30.0,150,95,20,3250920.0,81682.0,2013-12-10,1035.50295857988,825.1479289940829,717.7953101030021,670.147563737307,606.552706552706,P & P,47.79946338454061,-102.856531636988,CROSSLINKED (HC),530.18465,232.0,P & P,2013.0
